logFC	se	df	t	pval	adjPval	protein	fit_status	model	adjPval_BH
0.775958634299873	0.355703399849042	5.99746495759339	2.18147657466638	0.0719338283249221	0.282957715342584	tr|A0Q634|A0Q634_FRATN	rlm	naive	0.282957715342584
-0.454563601735423	0.201337731914841	5.15298533793249	-2.25771690885883	0.0719858111160476	0.282957715342584	tr|A0Q787|A0Q787_FRATN	rlm	naive	0.282957715342584
-0.436640820628369	0.19914442765026	5.84624764582043	-2.19258367296726	0.0720037079893044	0.282957715342584	tr|A0Q4F8|A0Q4F8_FRATN	rlm	naive	0.282957715342584
-0.220101215981365	0.101323367288868	6.00043011697071	-2.17226511386922	0.0728308081506616	0.285253998590091	tr|A0Q4D6|A0Q4D6_FRATN	rlm	naive	0.285253998590091
0.189007421649301	0.0872231976526534	6.00043011697071	2.1669398363722	0.0733677548929143	0.286402365445762	tr|A0Q7T0|A0Q7T0_FRATN	rlm	naive	0.286402365445762
-0.226428248570931	0.10539573962604	6.00043011697071	-2.14836244210945	0.0752729726087477	0.292866698063836	sp|A0Q5I2|PDXT_FRATN	rlm	naive	0.292866698063836
1.11539445173374	0.513940782803386	5.5814650690676	2.17027815082044	0.076432373512638	0.295306660957566	tr|A0Q8G1|A0Q8G1_FRATN	rlm	naive	0.295306660957566
0.347237981554761	0.162543550378485	6.00043011697071	2.13627659015822	0.0765396440873087	0.295306660957566	tr|A0Q7L5|A0Q7L5_FRATN	rlm	naive	0.295306660957566
0.284358399865079	0.131173235946556	5.57804940297474	2.16780807314181	0.0767143752924832	0.295306660957566	tr|A0Q7D3|A0Q7D3_FRATN	rlm	naive	0.295306660957566
-0.306073516107831	0.143359458456148	5.9544952367542	-2.13500747982705	0.0770273005768379	0.295306660957566	tr|A0Q6D1|A0Q6D1_FRATN	rlm	naive	0.295306660957566
-0.557808739453516	0.261825137050254	6.00043011697071	-2.13046289496051	0.0771567190757216	0.295306660957566	tr|A0Q8E4|A0Q8E4_FRATN	rlm	naive	0.295306660957566
-0.270432226276707	0.126277374877211	5.71181065800124	-2.14157307704304	0.0782929723173658	0.298682605431509	tr|A0Q4A4|A0Q4A4_FRATN	rlm	naive	0.298682605431509
-0.395962118181883	0.187097747915108	6.00043011697071	-2.11633823813605	0.0786772498606368	0.29917724461569	tr|A0Q458|A0Q458_FRATN	rlm	naive	0.29917724461569
0.291878267573279	0.138168789073192	6.00043011697071	2.11247612091803	0.0790983246161266	0.299369031707257	tr|A0Q6S6|A0Q6S6_FRATN	rlm	naive	0.299369031707257
0.198702772873728	0.0929327339370441	5.64379720461465	2.13813544975807	0.0792372500944315	0.299369031707257	tr|A0Q885|A0Q885_FRATN	rlm	naive	0.299369031707257
0.325021763119752	0.154298551012109	6.00043011697071	2.10644728020967	0.0797602420905283	0.299788620048901	tr|A0Q7H1|A0Q7H1_FRATN	rlm	naive	0.299788620048901
-0.324126336685811	0.154200757377439	6.00043011697071	-2.10197629504791	0.0802547735877454	0.299788620048901	sp|A0Q4U9|RIMO_FRATN	rlm	naive	0.299788620048901
0.524630522155968	0.249697643935464	6.00043011697071	2.10106316538398	0.0803561586225165	0.299788620048901	tr|A0Q703|A0Q703_FRATN	rlm	naive	0.299788620048901
-0.262081130845497	0.121468105985202	5.27419704481967	-2.15761272244934	0.0805900272597614	0.299788620048901	sp|A0Q874|EFTU_FRATN	rlm	naive	0.299788620048901
0.191720162234506	0.0913994410774624	6.00043011697071	2.09760759994167	0.0807410166645188	0.299788620048901	tr|A0Q516|A0Q516_FRATN	rlm	naive	0.299788620048901
0.242261818228665	0.115651502495527	6.00043011697071	2.09475720592592	0.0810598909930349	0.299788620048901	tr|A0Q649|A0Q649_FRATN	rlm	naive	0.299788620048901
-0.307262778823424	0.146728273268799	6.00043011697071	-2.09409387828434	0.0811342818515323	0.299788620048901	tr|A0Q7N9|A0Q7N9_FRATN	rlm	naive	0.299788620048901
0.190009715980982	0.0909534428351234	6.00043011697071	2.08908767011078	0.0816979699111535	0.300393200625098	tr|A0Q772|A0Q772_FRATN	rlm	naive	0.300393200625098
-0.319870012528587	0.151379801706618	5.61733517590832	-2.11302967055349	0.0821860858193648	0.300393200625098	tr|A0Q8D6|A0Q8D6_FRATN	rlm	naive	0.300393200625098
0.84701509012667	0.391912276643955	5.06242241223771	2.16123643122353	0.0823820631345923	0.300393200625098	tr|A0Q6F8|A0Q6F8_FRATN	rlm	naive	0.300393200625098
-0.42083891743431	0.192567742390837	4.80912516611582	-2.18540713106649	0.0827204629470809	0.300393200625098	tr|A0Q677|A0Q677_FRATN	rlm	naive	0.300393200625098
0.284477122232978	0.13689363891818	6.00043011697071	2.07808868608576	0.082950502619253	0.300393200625098	tr|A0Q3X0|A0Q3X0_FRATN	rlm	naive	0.300393200625098
-0.218251766731409	0.105051203747362	6.00043011697071	-2.07757511523888	0.0830094626708372	0.300393200625098	tr|A0Q3W6|A0Q3W6_FRATN	rlm	naive	0.300393200625098
-0.192826123086461	0.0928434129734479	6.00043011697071	-2.07689610830665	0.0830874810239632	0.300393200625098	sp|A0Q4L4|NDK_FRATN	rlm	naive	0.300393200625098
-0.214844654724956	0.103876407617627	6.00043011697071	-2.06827189784815	0.0840849323944672	0.303066857556745	tr|A0Q5G0|A0Q5G0_FRATN	rlm	naive	0.303066857556745
0.212159819271165	0.102920567004314	6.00043011697071	2.06139380540211	0.0848891650304082	0.304441322880466	tr|A0Q594|A0Q594_FRATN	rlm	naive	0.304441322880466
1.28970168340965	0.626570681958699	6.00043011697071	2.05834987264	0.0852475758132121	0.304441322880466	sp|A0Q6W0|RNH_FRATN	rlm	naive	0.304441322880466
0.461910134076087	0.224414153667287	6.00043011697071	2.0582932338613	0.085254259364872	0.304441322880466	tr|A0Q6Y4|A0Q6Y4_FRATN	rlm	naive	0.304441322880466
0.226245105913398	0.110031155277369	6.00043011697071	2.05619131547854	0.0855026694047267	0.304441322880466	tr|A0Q404|A0Q404_FRATN	rlm	naive	0.304441322880466
0.363377012000174	0.176977964719733	5.99746495759339	2.05323308229715	0.0858767483822837	0.304849484438621	tr|A0Q7X6|A0Q7X6_FRATN	rlm	naive	0.304849484438621
0.449153178386083	0.216378033498582	5.62016415067857	2.07577992610338	0.0863740976468599	0.305691460045363	tr|A0Q5K5|A0Q5K5_FRATN	rlm	naive	0.305691460045363
0.292750829563793	0.143969411828181	6.00043011697071	2.03342380750414	0.0882409786433294	0.310383020651059	tr|A0Q7T3|A0Q7T3_FRATN	rlm	naive	0.310383020651059
-0.347364906375337	0.165965157232272	5.20272983644171	-2.0929989894758	0.0883807626246524	0.310383020651059	tr|A0Q7A3|A0Q7A3_FRATN	rlm	naive	0.310383020651059
-0.29191216220654	0.143758445636985	6.00043011697071	-2.03057400150018	0.0885899433052744	0.310383020651059	tr|A0Q4R5|A0Q4R5_FRATN	rlm	naive	0.310383020651059
0.190690585294411	0.0939723951414342	6.00043011697071	2.02921916598391	0.0887563361180902	0.310383020651059	tr|A0Q770|A0Q770_FRATN	rlm	naive	0.310383020651059
-0.221865648253483	0.109570845191296	5.99746495759339	-2.02486024330774	0.0893172251177751	0.311417624668801	sp|A0Q6H2|RL9_FRATN	rlm	naive	0.311417624668801
-0.171930119608286	0.0855482067303628	6.00043011697071	-2.00974545439845	0.0911832617628161	0.316983232459494	tr|A0Q8N5|A0Q8N5_FRATN	rlm	naive	0.316983232459494
0.202911519624079	0.101131351287513	6.00043011697071	2.00641558765697	0.0916049235859906	0.317509690895395	tr|A0Q7B7|A0Q7B7_FRATN	rlm	naive	0.317509690895395
-0.401101386244221	0.200504019322203	6.00043011697071	-2.00046556473097	0.0923632910213262	0.318767904643899	sp|A0Q481|HEM3_FRATN	rlm	naive	0.318767904643899
-0.258838462601734	0.127487890125274	5.54440442518091	-2.03029842557901	0.0925105153051657	0.318767904643899	tr|A0Q4X9|A0Q4X9_FRATN	rlm	naive	0.318767904643899
-0.186465907551294	0.0931466712084677	5.87034375964411	-2.00185261729829	0.0932408276643828	0.320022934944215	tr|A0Q7J0|A0Q7J0_FRATN	rlm	naive	0.320022934944215
0.388799228860056	0.195154789859789	6.00043011697071	1.99226075434476	0.0934194610092475	0.320022934944215	tr|A0Q465|A0Q465_FRATN	rlm	naive	0.320022934944215
0.272106176446134	0.13406334378042	5.40278608473005	2.02968364635012	0.0939268726755814	0.320825800563396	tr|A0Q3X8|A0Q3X8_FRATN	rlm	naive	0.320825800563396
0.298232134798855	0.150482265595312	6.00043011697071	1.98184240261828	0.0947781577493925	0.322795174943583	tr|A0Q4W1|A0Q4W1_FRATN	rlm	naive	0.322795174943583
0.538700259967911	0.272299496060564	5.8115621203044	1.97833733723875	0.0967952691908306	0.327804450569173	tr|A0Q572|A0Q572_FRATN	rlm	naive	0.327804450569173
-1.11798233060602	0.563349266322831	5.71567972059144	-1.98452788960473	0.096806931359577	0.327804450569173	tr|A0Q704|A0Q704_FRATN	rlm	naive	0.327804450569173
-0.370361989679458	0.18160700789958	4.9207719140904	-2.03935957077301	0.0978573570734799	0.328728117671285	tr|A0Q6Q6|A0Q6Q6_FRATN	rlm	naive	0.328728117671285
-0.222263578136448	0.113069921841222	5.85658828071441	-1.96571797801859	0.0980993638594005	0.328728117671285	tr|A0Q4N5|A0Q4N5_FRATN	rlm	naive	0.328728117671285
0.305655910623772	0.155811043274855	5.91251842547808	1.96170890201015	0.0981749689483845	0.328728117671285	sp|A0Q7Q5|TRMB_FRATN	rlm	naive	0.328728117671285
0.983347414880161	0.502897633953119	6.00043011697071	1.95536297745205	0.098321743484218	0.328728117671285	tr|A0Q683|A0Q683_FRATN	rlm	naive	0.328728117671285
-1.05549365349773	0.534750842463794	5.68718076192221	-1.97380456407451	0.0984785509959935	0.328728117671285	tr|A0Q536|A0Q536_FRATN	rlm	naive	0.328728117671285
0.24548150524853	0.125762709818584	6.00043011697071	1.95194191984765	0.0987891827270057	0.328830849020486	tr|A0Q417|A0Q417_FRATN	rlm	naive	0.328830849020486
-0.2024861524848	0.103981081097546	6.00043011697071	-1.9473364803242	0.0994219787018465	0.329747717086184	tr|A0Q7W8|A0Q7W8_FRATN	rlm	naive	0.329747717086184
-0.781643162115867	0.380820865769744	4.6459565864781	-2.05252188725518	0.0996259060132726	0.329747717086184	tr|A0Q8E9|A0Q8E9_FRATN	rlm	naive	0.329747717086184
-0.403741579746556	0.203157863911188	5.33320255722017	-1.9873293210203	0.100031549515329	0.329833470698601	sp|A0Q766|MURG_FRATN	rlm	naive	0.329833470698601
2.36349753894406	1.2176915558529	6.00043011697071	1.94096569659516	0.100304050510317	0.329833470698601	tr|A0Q7P3|A0Q7P3_FRATN	rlm	naive	0.329833470698601
0.201076272480168	0.102625037312972	5.6799393020729	1.95932959192944	0.100493942561786	0.329833470698601	tr|A0Q6Y7|A0Q6Y7_FRATN	rlm	naive	0.329833470698601
0.48249516552321	0.248716917882583	5.67858815568404	1.93993705627613	0.103181449851268	0.337710873468634	tr|A0Q4E7|A0Q4E7_FRATN	rlm	naive	0.337710873468634
-0.205827611197028	0.106992826034705	5.74475311040112	-1.92375151517415	0.104881045752796	0.342320079887599	tr|A0Q8C3|A0Q8C3_FRATN	rlm	naive	0.342320079887599
0.190166997384282	0.0975217045348512	5.32099987067463	1.94999665245107	0.105198101815441	0.342403793997627	tr|A0Q6Y3|A0Q6Y3_FRATN	rlm	naive	0.342403793997627
0.183278792381187	0.0963141148545795	6.00043011697071	1.90292765144457	0.105736248056989	0.343204672560667	tr|A0Q5H9|A0Q5H9_FRATN	rlm	naive	0.343204672560667
0.179243311000032	0.0942956719939183	6.00043011697071	1.90086466547046	0.106039133179659	0.343239618419008	tr|A0Q527|A0Q527_FRATN	rlm	naive	0.343239618419008
-0.187977334380271	0.0990395224237669	6.00043011697071	-1.89800323931249	0.106460678625438	0.343657410398048	tr|A0Q4F9|A0Q4F9_FRATN	rlm	naive	0.343657410398048
-0.387618444086335	0.204578363797145	6.00043011697071	-1.89471866375218	0.106946624336349	0.344280229027972	sp|A0Q4I8|RL22_FRATN	rlm	naive	0.344280229027972
-0.260013588575296	0.137595144670993	6.00043011697071	-1.88970031752952	0.107693353261281	0.344868792412746	sp|A0Q453|LEPA_FRATN	rlm	naive	0.344868792412746
-0.268153447261391	0.141313340754704	5.85239773687043	-1.897580552758	0.107753431499875	0.344868792412746	sp|A0Q4S0|MINE_FRATN	rlm	naive	0.344868792412746
-0.178318502075964	0.0945959012825441	6.00043011697071	-1.8850552683393	0.108389166650781	0.344868792412746	sp|A0Q844|RF1_FRATN	rlm	naive	0.344868792412746
0.286659330762916	0.15208778258982	6.00043011697071	1.88482812939705	0.108423305976618	0.344868792412746	tr|A0Q5F1|A0Q5F1_FRATN	rlm	naive	0.344868792412746
-0.211801710033153	0.112440762988436	6.00043011697071	-1.88367371764399	0.108596981440609	0.344868792412746	tr|A0Q822|A0Q822_FRATN	rlm	naive	0.344868792412746
-1.02824198419218	0.536138946580097	5.30460977779151	-1.91786474523272	0.109915706330765	0.348115781505794	tr|A0Q3Z3|A0Q3Z3_FRATN	rlm	naive	0.348115781505794
0.229629951769737	0.123036873918293	5.90091612118153	1.86635066754241	0.1120611006864	0.352137515705905	tr|A0Q5R1|A0Q5R1_FRATN	rlm	naive	0.352137515705905
-0.246577478938756	0.131143449171977	5.65773630981784	-1.88021193964026	0.112071977556183	0.352137515705905	sp|A0Q753|MNMG_FRATN	rlm	naive	0.352137515705905
0.234109837409615	0.125806495319749	6.00043011697071	1.86087242009725	0.112084622020433	0.352137515705905	tr|A0Q774|A0Q774_FRATN	rlm	naive	0.352137515705905
0.226267049284318	0.116211868899471	4.66221337752186	1.94702186125283	0.11324622799229	0.353751798551241	sp|A0Q4H7|DUT_FRATN	rlm	naive	0.353751798551241
0.608584653040826	0.328718060438071	6.00043011697071	1.8513879408688	0.113567917801301	0.353751798551241	tr|A0Q7E6|A0Q7E6_FRATN	rlm	naive	0.353751798551241
-0.209591551605732	0.11327484805876	6.00043011697071	-1.85029205686516	0.113740555414073	0.353751798551241	tr|A0Q665|A0Q665_FRATN	rlm	naive	0.353751798551241
-0.247200035240374	0.133670427041702	5.92423665736983	-1.84932479615146	0.114523447551297	0.353751798551241	sp|A0Q8C4|TPIS_FRATN	rlm	naive	0.353751798551241
0.245040551876244	0.131917345017204	5.77357076626624	1.85753095504072	0.114527416283744	0.353751798551241	sp|A0Q6K1|COQ7_FRATN	rlm	naive	0.353751798551241
-0.192771414217137	0.102341912708378	5.34007246251354	-1.88360183150412	0.114625006295984	0.353751798551241	tr|A0Q641|A0Q641_FRATN	rlm	naive	0.353751798551241
0.389086004582604	0.210978848152939	6.00043011697071	1.84419437298546	0.114705902338743	0.353751798551241	tr|A0Q8Q7|A0Q8Q7_FRATN	rlm	naive	0.353751798551241
0.183434512189388	0.0989836027618342	5.78310285257371	1.85318080036703	0.115125798934045	0.354117313475139	tr|A0Q817|A0Q817_FRATN	rlm	naive	0.354117313475139
0.236168660314251	0.128617728110246	6.00043011697071	1.83620612635777	0.11598284302936	0.355822038014355	tr|A0Q4S9|A0Q4S9_FRATN	rlm	naive	0.355822038014355
0.18270799584555	0.100136966663384	6.00043011697071	1.82458089088851	0.117866334971009	0.360658707268063	tr|A0Q510|A0Q510_FRATN	rlm	naive	0.360658707268063
0.229327093748993	0.12599397254178	6.00043011697071	1.82014336973897	0.118593236568434	0.36103032165672	tr|A0Q8K9|A0Q8K9_FRATN	rlm	naive	0.36103032165672
0.236628160671208	0.128590949270231	5.58601535105655	1.84016186220027	0.118983624369433	0.36103032165672	sp|A0Q585|GCST_FRATN	rlm	naive	0.36103032165672
-0.323997465431776	0.176788287359095	5.65072504308227	-1.83268626146973	0.119585657604268	0.36103032165672	tr|A0Q7T2|A0Q7T2_FRATN	rlm	naive	0.36103032165672
0.520489709387138	0.269644434322199	4.36725164112887	1.93028167147408	0.119776141902219	0.36103032165672	tr|A0Q6P0|A0Q6P0_FRATN	rlm	naive	0.36103032165672
0.787043163270994	0.433641109987382	5.9551397286098	1.8149643683319	0.119821476757879	0.36103032165672	tr|A0Q5W1|A0Q5W1_FRATN	rlm	naive	0.36103032165672
0.249791073085364	0.136766051418635	5.73602396998776	1.82641138275436	0.119831340805209	0.36103032165672	tr|A0Q6F5|A0Q6F5_FRATN	rlm	naive	0.36103032165672
-0.285241533368939	0.152852697287508	5.04708097170809	-1.86612037884039	0.120472513904827	0.361565781562559	tr|A0Q3Y1|A0Q3Y1_FRATN	rlm	naive	0.361565781562559
-0.180014832134862	0.0995721142084025	6.00043011697071	-1.80788400011367	0.120624499040445	0.361565781562559	sp|A0Q4I1|EFG_FRATN	rlm	naive	0.361565781562559
0.218859559556078	0.121342666559456	5.96155222219512	1.80364883813427	0.12165547989624	0.363421880721938	tr|A0Q847|A0Q847_FRATN	rlm	naive	0.363421880721938
-0.230019497996074	0.126865960861579	5.75417053191347	-1.81309073319551	0.121862315748463	0.363421880721938	tr|A0Q765|A0Q765_FRATN	rlm	naive	0.363421880721938
-0.224837342670642	0.125401945479525	6.00043011697071	-1.79293344940452	0.123148119362825	0.364715299448386	sp|A0Q5J3|RPOZ_FRATN	rlm	naive	0.364715299448386
-0.232780339510936	0.127584285224276	5.38132816206374	-1.82452203342864	0.123516724375792	0.364715299448386	tr|A0Q6W6|A0Q6W6_FRATN	rlm	naive	0.364715299448386
-0.205482322941491	0.115081454075679	6.00043011697071	-1.78553811812599	0.124415568856021	0.364715299448386	tr|A0Q6A5|A0Q6A5_FRATN	rlm	naive	0.364715299448386
-0.333392092756679	0.186367693024739	5.91992480188609	-1.78889424097997	0.124509569057764	0.364715299448386	tr|A0Q4R6|A0Q4R6_FRATN	rlm	naive	0.364715299448386
0.203913146325053	0.114275566676049	6.00043011697071	1.78439846991186	0.124612024324483	0.364715299448386	tr|A0Q749|A0Q749_FRATN	rlm	naive	0.364715299448386
-0.235687005402347	0.131637342053196	5.86387541908721	-1.79042665041887	0.124724519261121	0.364715299448386	tr|A0Q5C9|A0Q5C9_FRATN	rlm	naive	0.364715299448386
0.234387863496419	0.13141000370164	6.00043011697071	1.7836379034627	0.124743302236133	0.364715299448386	tr|A0Q5J4|A0Q5J4_FRATN	rlm	naive	0.364715299448386
-1.13334312772616	0.632636693227906	5.83708099649288	-1.79145967955716	0.124779191811278	0.364715299448386	tr|A0Q5L4|A0Q5L4_FRATN	rlm	naive	0.364715299448386
0.233567727172245	0.127910279888213	5.1074475382991	1.82602780149	0.126188010882331	0.367917897733842	tr|A0Q8F8|A0Q8F8_FRATN	rlm	naive	0.367917897733842
0.428019035492883	0.240238920563104	5.72693770891602	1.78163902206035	0.12744355945694	0.370658867232438	tr|A0Q740|A0Q740_FRATN	rlm	naive	0.370658867232438
0.177849330098628	0.10068971429923	6.00043011697071	1.76631080281045	0.127771097409102	0.370693924581964	tr|A0Q4T4|A0Q4T4_FRATN	rlm	naive	0.370693924581964
0.278174024628942	0.157857049936806	6.00043011697071	1.76218942860203	0.128501820020133	0.371895661388317	tr|A0Q4T7|A0Q4T7_FRATN	rlm	naive	0.371895661388317
0.238229508688493	0.134931626593068	5.82673287497904	1.76555722852845	0.12937654481462	0.373507223973412	tr|A0Q8E7|A0Q8E7_FRATN	rlm	naive	0.373507223973412
-0.731917039986118	0.404391270035637	4.95179868754854	-1.80992294893413	0.130654072969528	0.375578584035644	tr|A0Q654|A0Q654_FRATN	rlm	naive	0.375578584035644
-0.412137249031557	0.235758724913346	6.00043011697071	-1.74813148138225	0.13102520316807	0.375578584035644	tr|A0Q4N0|A0Q4N0_FRATN	rlm	naive	0.375578584035644
0.42461309758157	0.240766726546213	5.67832049577521	1.76358711883749	0.131052952727331	0.375578584035644	tr|A0Q490|A0Q490_FRATN	rlm	naive	0.375578584035644
-0.50608574303305	0.290423344835026	6.00043011697071	-1.74257941736926	0.132035077445642	0.376586081163792	tr|A0Q7F2|A0Q7F2_FRATN	rlm	naive	0.376586081163792
0.241552290383019	0.138622207426128	6.00043011697071	1.74252231924487	0.132045502501687	0.376586081163792	tr|A0Q3U8|A0Q3U8_FRATN	rlm	naive	0.376586081163792
0.546967273842929	0.306859269381357	5.10678042133885	1.78246945235072	0.133540577502756	0.379927793137382	tr|A0Q7H3|A0Q7H3_FRATN	rlm	naive	0.379927793137382
-0.471718241751218	0.267564395588062	5.36851003905793	-1.76300826840006	0.134154492565795	0.380752484939152	tr|A0Q500|A0Q500_FRATN	rlm	naive	0.380752484939152
-0.173245535145043	0.100550933993225	6.00043011697071	-1.7229629627977	0.135664318579952	0.383736478334138	tr|A0Q7J3|A0Q7J3_FRATN	rlm	naive	0.383736478334138
-0.273626487440573	0.158907323829287	6.00043011697071	-1.72192496133487	0.135859042542129	0.383736478334138	tr|A0Q3Y2|A0Q3Y2_FRATN	rlm	naive	0.383736478334138
-0.266279353893862	0.155297536565355	6.00043011697071	-1.71463990854614	0.137233352902312	0.38481448180943	sp|A0Q4I2|RS10_FRATN	rlm	naive	0.38481448180943
-0.187567239402158	0.109517655492036	5.99746495759339	-1.71266667971903	0.137632404931798	0.38481448180943	sp|A0Q5P9|SECA_FRATN	rlm	naive	0.38481448180943
-0.259708616818743	0.151681223137544	6.00043011697071	-1.71220017512148	0.137696617381316	0.38481448180943	tr|A0Q522|A0Q522_FRATN	rlm	naive	0.38481448180943
0.176456109233416	0.10312978156185	6.00043011697071	1.71101021025231	0.137923122688184	0.38481448180943	tr|A0Q4D8|A0Q4D8_FRATN	rlm	naive	0.38481448180943
-0.460859403070536	0.269581193708647	6.00043011697071	-1.70953840188354	0.138203776510312	0.38481448180943	tr|A0Q6L3|A0Q6L3_FRATN	rlm	naive	0.38481448180943
-0.449948378644399	0.263436304723177	6.00043011697071	-1.70799685000597	0.13849832408285	0.38481448180943	tr|A0Q6A1|A0Q6A1_FRATN	rlm	naive	0.38481448180943
0.281304011733308	0.164715791925415	6.00043011697071	1.70781446299141	0.138533213451395	0.38481448180943	tr|A0Q4R0|A0Q4R0_FRATN	rlm	naive	0.38481448180943
0.166192425059761	0.09738680376434	5.94882231756912	1.70651893927969	0.139210856180181	0.385766834508569	sp|A0Q808|ACCA_FRATN	rlm	naive	0.385766834508569
0.304611745217993	0.178007292760678	5.8065639315714	1.71123182929099	0.139532684822248	0.385766834508569	tr|A0Q8B5|A0Q8B5_FRATN	rlm	naive	0.385766834508569
-1.1389890090755	0.65970606315269	5.40341844739636	-1.72650983929472	0.140451662505276	0.387396017473474	tr|A0Q5X0|A0Q5X0_FRATN	rlm	naive	0.387396017473474
-0.151309177670804	0.0897173391837228	6.00043011697071	-1.68650986584603	0.142667817031895	0.392021471327882	tr|A0Q5I0|A0Q5I0_FRATN	rlm	naive	0.392021471327882
-0.142889594651521	0.0847577150881766	6.00043011697071	-1.68585944657507	0.142795906151773	0.392021471327882	sp|A0Q604|SYA_FRATN	rlm	naive	0.392021471327882
0.16644809550277	0.0975029709741515	5.46096068625327	1.7071079356843	0.143544807174652	0.392541518283407	tr|A0Q7M9|A0Q7M9_FRATN	rlm	naive	0.392541518283407
0.66803940590073	0.387285356571053	5.1243553612023	1.72492813003677	0.143713302139738	0.392541518283407	tr|A0Q589|A0Q589_FRATN	rlm	naive	0.392541518283407
0.234436312556065	0.137066311349468	5.30171649087939	1.71038609157825	0.14453998946122	0.392541518283407	tr|A0Q544|A0Q544_FRATN	rlm	naive	0.392541518283407
-0.26707116141806	0.158325675844591	5.71752049330376	-1.68684681112753	0.14504801006887	0.392541518283407	tr|A0Q7M6|A0Q7M6_FRATN	rlm	naive	0.392541518283407
-0.334165742326495	0.199634537327654	6.00043011697071	-1.6738874284966	0.145173545868146	0.392541518283407	tr|A0Q826|A0Q826_FRATN	rlm	naive	0.392541518283407
-0.370277817091198	0.221235187832116	6.00043011697071	-1.67368410386951	0.145214254509242	0.392541518283407	sp|A0Q4I4|RL4_FRATN	rlm	naive	0.392541518283407
0.225379854643976	0.134715460402804	6.00043011697071	1.67300660198972	0.145349980100448	0.392541518283407	sp|A0Q7Y8|UNG_FRATN	rlm	naive	0.392541518283407
-0.220947885324794	0.132187645517067	6.00043011697071	-1.67147152413927	0.145657959124736	0.392541518283407	tr|A0Q409|A0Q409_FRATN	rlm	naive	0.392541518283407
-0.428564465651199	0.257396960322191	5.96757382170393	-1.66499427621349	0.147236946399422	0.395888814689522	sp|A0Q4S3|RL33_FRATN	rlm	naive	0.395888814689522
-0.589788236344239	0.35709150812	6.00043011697071	-1.65164453069559	0.149692775084958	0.400328815198502	tr|A0Q6J7|A0Q6J7_FRATN	rlm	naive	0.400328815198502
-0.269384962903879	0.158698852912436	5.01363732758629	-1.69746005065654	0.150208970704479	0.400328815198502	tr|A0Q688|A0Q688_FRATN	rlm	naive	0.400328815198502
0.279246993408683	0.169417551591207	6.00043011697071	1.64827664421976	0.150388748022972	0.400328815198502	tr|A0Q7B1|A0Q7B1_FRATN	rlm	naive	0.400328815198502
-0.156450844034397	0.0949208882393898	6.00043011697071	-1.64822355686168	0.15039974337645	0.400328815198502	tr|A0Q456|A0Q456_FRATN	rlm	naive	0.400328815198502
0.22579605292698	0.136557770833088	5.84925302495647	1.6534837347555	0.150591775589564	0.400328815198502	tr|A0Q8M1|A0Q8M1_FRATN	rlm	naive	0.400328815198502
0.294418585912983	0.178630069705382	5.82443736365419	1.64820282720918	0.151897259764697	0.402887765741577	tr|A0Q6D3|A0Q6D3_FRATN	rlm	naive	0.402887765741577
0.199195719289695	0.122155829615006	6.00043011697071	1.63066895716309	0.15407826093299	0.407317307577296	tr|A0Q712|A0Q712_FRATN	rlm	naive	0.407317307577296
0.352870801177934	0.216116727221618	5.92500472058741	1.63277875671363	0.154260597337784	0.407317307577296	tr|A0Q5T9|A0Q5T9_FRATN	rlm	naive	0.407317307577296
-0.156547974169415	0.0966989245379348	6.00043011697071	-1.61892156420004	0.156587890256734	0.412535361102382	sp|A0Q8D9|ATPB_FRATN	rlm	naive	0.412535361102382
-0.271849100315235	0.168263209252373	6.00043011697071	-1.61561818250772	0.157300615287977	0.413022768645672	sp|A0Q5R0|KDSB_FRATN	rlm	naive	0.413022768645672
0.166218605384747	0.100751683711888	5.15299163533825	1.64978488955152	0.158162155744324	0.413022768645672	tr|A0Q7I0|A0Q7I0_FRATN	rlm	naive	0.413022768645672
0.17130251282871	0.103914421219367	5.1680427498287	1.64849604913917	0.158262523081583	0.413022768645672	tr|A0Q8B8|A0Q8B8_FRATN	rlm	naive	0.413022768645672
-1.76872065129808	1.09475911312598	5.86391026326544	-1.61562541941091	0.158447395382571	0.413022768645672	tr|A0Q6E6|A0Q6E6_FRATN	rlm	naive	0.413022768645672
0.333360060917179	0.206761275281081	5.93286817186104	1.61229447082871	0.158582662151277	0.413022768645672	tr|A0Q8A9|A0Q8A9_FRATN	rlm	naive	0.413022768645672
0.325901551586611	0.202735460523972	6.00043011697071	1.60752120395867	0.159060719153413	0.413022768645672	tr|A0Q3Y5|A0Q3Y5_FRATN	rlm	naive	0.413022768645672
2.71731186797542	1.65529801790136	5.21060308458309	1.64158468057644	0.159233458890629	0.413022768645672	tr|A0Q6L4|A0Q6L4_FRATN	rlm	naive	0.413022768645672
0.164206289487039	0.10240452220836	6.00043011697071	1.60350623142338	0.159940440683902	0.413942770492479	tr|A0Q5H5|A0Q5H5_FRATN	rlm	naive	0.413942770492479
0.194979096607899	0.122392878911271	6.00043011697071	1.59305915787183	0.162251284216315	0.419000569130044	tr|A0Q8Q9|A0Q8Q9_FRATN	rlm	naive	0.419000569130044
-0.186172743710173	0.112382035988928	4.59576930720583	-1.65660589854873	0.163621946194557	0.420471129238299	sp|A0Q5P0|G6PI_FRATN	rlm	naive	0.420471129238299
